session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
046190d7-23f2-437e-a207-7dcc14edfff3,8,133423,200,18,0,87,,-91,-59,2130,19,-48,-37
046190d7-23f2-437e-a207-7dcc14edfff3,8,133432,201,19,0,87,,-97,-46,2131,16,-44,-41
046190d7-23f2-437e-a207-7dcc14edfff3,8,133442,202,20,0,87,,-99,-50,2135,19,-40,-39
046190d7-23f2-437e-a207-7dcc14edfff3,8,133451,203,21,0,87,,-84,-54,2132,19,-43,-40
046190d7-23f2-437e-a207-7dcc14edfff3,8,133461,204,22,0,87,,-79,-55,2125,18,-47,-36
046190d7-23f2-437e-a207-7dcc14edfff3,8,133471,205,23,0,87,,-80,-53,2126,18,-51,-31
046190d7-23f2-437e-a207-7dcc14edfff3,8,133480,206,24,0,87,,-78,-54,2129,16,-52,-27
046190d7-23f2-437e-a207-7dcc14edfff3,8,133490,207,25,0,87,,-80,-48,2131,17,-57,-27
046190d7-23f2-437e-a207-7dcc14edfff3,9,135200,208,0,0,87,,-81,-54,2126,20,-49,-39
046190d7-23f2-437e-a207-7dcc14edfff3,9,135209,209,1,0,87,,-81,-62,2132,17,-52,-35
046190d7-23f2-437e-a207-7dcc14edfff3,9,135219,210,2,0,87,,-81,-62,2138,16,-53,-35
046190d7-23f2-437e-a207-7dcc14edfff3,9,135228,211,3,0,87,,-82,-50,2148,17,-53,-30
046190d7-23f2-437e-a207-7dcc14edfff3,9,135238,212,4,0,87,,-85,-46,2154,17,-49,-34
046190d7-23f2-437e-a207-7dcc14edfff3,9,135248,213,5,0,87,,-88,-55,2154,17,-46,-37
046190d7-23f2-437e-a207-7dcc14edfff3,9,135257,214,6,0,87,,-79,-59,2154,21,-47,-34
046190d7-23f2-437e-a207-7dcc14edfff3,9,135267,215,7,0,87,,-78,-66,2144,17,-47,-30
046190d7-23f2-437e-a207-7dcc14edfff3,9,135276,216,8,0,87,,-82,-64,2139,19,-48,-28
046190d7-23f2-437e-a207-7dcc14edfff3,9,135286,217,9,0,87,,-83,-61,2131,21,-49,-27
046190d7-23f2-437e-a207-7dcc14edfff3,9,135296,218,10,0,87,,-90,-64,2128,19,-49,-24
046190d7-23f2-437e-a207-7dcc14edfff3,9,135305,219,11,0,87,,-84,-41,2136,18,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,9,135315,220,12,0,87,,-83,-42,2134,19,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,9,135325,221,13,0,87,,-87,-46,2135,19,-56,-27
046190d7-23f2-437e-a207-7dcc14edfff3,9,135334,222,14,0,87,,-87,-47,2133,18,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,9,135344,223,15,0,87,,-88,-50,2134,17,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,9,135353,224,16,0,87,,-88,-50,2136,17,-54,-26
046190d7-23f2-437e-a207-7dcc14edfff3,9,135363,225,17,0,87,,-91,-52,2137,21,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,9,135373,226,18,0,87,,-89,-51,2131,18,-51,-24
046190d7-23f2-437e-a207-7dcc14edfff3,9,135382,227,19,0,87,,-90,-55,2134,18,-53,-26
046190d7-23f2-437e-a207-7dcc14edfff3,9,135392,228,20,0,87,,-90,-54,2136,19,-53,-22
046190d7-23f2-437e-a207-7dcc14edfff3,9,135401,229,21,0,87,,-90,-42,2135,18,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,9,135411,230,22,0,87,,-90,-45,2139,17,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,9,135421,231,23,0,87,,-91,-45,2138,18,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,9,135430,232,24,0,87,,-89,-39,2135,17,-52,-24
046190d7-23f2-437e-a207-7dcc14edfff3,9,135440,233,25,0,87,,-86,-40,2132,18,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,10,137150,234,0,0,87,,-90,-39,2132,19,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,10,137159,235,1,0,87,,-90,-40,2135,19,-52,-24
046190d7-23f2-437e-a207-7dcc14edfff3,10,137169,236,2,0,87,,-87,-41,2131,19,-55,-27
046190d7-23f2-437e-a207-7dcc14edfff3,10,137178,237,3,0,87,,-88,-46,2131,20,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,10,137188,238,4,0,87,,-89,-46,2133,17,-56,-25
046190d7-23f2-437e-a207-7dcc14edfff3,10,137198,239,5,0,87,,-92,-53,2133,18,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,10,137207,240,6,0,87,,-91,-53,2131,18,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,10,137217,241,7,0,87,,-92,-49,2136,18,-54,-25
046190d7-23f2-437e-a207-7dcc14edfff3,10,137226,242,8,0,87,,-88,-54,2135,19,-55,-27
046190d7-23f2-437e-a207-7dcc14edfff3,10,137236,243,9,0,87,,-86,-51,2131,17,-55,-28
046190d7-23f2-437e-a207-7dcc14edfff3,10,137246,244,10,0,87,,-88,-46,2132,18,-57,-24
