session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145667,150,46,0,43,,-2533,622,-580,35,-411,-494
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145676,151,47,0,43,,-2609,613,-576,137,-387,-408
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145686,152,48,0,43,,-2667,614,-563,201,-342,-320
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145696,153,49,0,43,,-2662,630,-573,275,-298,-199
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145705,154,50,0,43,,-2649,603,-571,361,-259,-98
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145715,155,51,0,43,,-2687,531,-596,433,-241,8
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145725,156,0,0,43,,-2755,476,-607,479,-207,121
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145734,157,1,0,43,,-2786,459,-615,515,-161,234
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145744,158,2,0,43,,-2777,406,-597,549,-109,367
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145753,159,3,0,43,,-2744,307,-533,580,-23,487
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145763,160,4,0,43,,-2689,240,-456,584,56,596
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145773,161,5,0,43,,-2604,185,-375,622,129,707
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145782,162,6,0,43,,-2501,141,-297,697,179,845
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145792,163,7,0,43,,-2432,110,-228,777,220,929
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145801,164,8,0,43,,-2376,82,-186,875,241,1064
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145811,165,9,0,43,,-2372,67,-141,979,263,1151
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145821,166,10,0,43,,-2388,13,-93,1071,302,1245
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145830,167,11,0,43,,-2388,-24,-62,1108,347,1334
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145840,168,12,0,43,,-2405,-34,-41,1123,403,1432
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145850,169,13,0,43,,-2423,-51,-27,1102,462,1482
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145859,170,14,0,43,,-2455,-56,9,1061,521,1565
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145869,171,15,0,43,,-2490,-54,19,953,601,1618
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145878,172,16,0,43,,-2515,-31,27,875,653,1664
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145888,173,17,0,43,,-2551,-8,34,815,708,1708
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145898,174,18,0,43,,-2568,13,44,739,778,1748
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145907,175,19,0,43,,-2562,19,52,640,845,1777
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145917,176,20,0,43,,-2545,15,55,585,902,1803
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145926,177,21,0,43,,-2497,12,57,485,934,1820
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145936,178,22,0,43,,-2435,15,26,412,944,1842
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145946,179,23,0,43,,-2429,25,26,369,947,1862
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145955,180,24,0,43,,-2432,29,8,280,967,1873
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145965,181,25,0,43,,-2415,32,-28,206,1002,1889
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145975,182,26,0,43,,-2371,139,-25,148,1034,1864
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145984,183,27,0,43,,-2348,69,-45,-10,1055,1831
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,145994,184,28,0,43,,-2317,-8,-63,-157,1081,1795
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146003,185,29,0,43,,-2268,-46,-57,-301,1090,1767
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146013,186,30,0,43,,-2219,-82,-33,-446,1093,1754
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146023,187,31,0,43,,-2189,-95,249,-607,1104,1736
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146032,188,32,0,43,,-2149,-56,27,-709,1126,1706
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146042,189,33,0,43,,-2095,-28,41,-796,1136,1669
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146051,190,34,0,43,,-2042,-18,58,-867,1140,1602
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146061,191,35,0,43,,-1981,-6,71,-916,1138,1535
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146071,192,36,0,43,,-1937,65,91,-908,1132,1455
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146080,193,37,0,43,,-1902,99,131,-874,1131,1383
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146090,194,38,0,43,,-1855,96,149,-857,1129,1287
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146100,195,39,0,43,,-1801,100,156,-848,1117,1224
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146109,196,40,0,43,,-1728,145,148,-842,1098,1110
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146119,197,41,0,43,,-1640,169,156,-828,1052,1016
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146128,198,42,0,43,,-1584,173,186,-823,1012,916
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146138,199,43,0,43,,-1535,193,191,-847,971,811
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146148,200,44,0,43,,-1489,228,192,-848,923,676
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146157,201,45,0,43,,-1447,260,194,-816,868,584
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146167,202,46,0,43,,-1424,297,194,-775,806,425
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146176,203,47,0,43,,-1441,308,198,-738,743,289
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146186,204,48,0,43,,-1496,346,224,-718,718,139
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146196,205,49,0,43,,-1557,469,229,-773,708,-14
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,4,146205,206,50,0,43,,-1626,670,208,-861,708,-218
